% Model:              Potential_W500_Wp250_Gap100_V1=0-5um,10um_Correct.mph
% Version:            COMSOL 6.2.0.339
% Date:               Jul 12 2025, 16:04
% Dimension:          1
% Nodes:              338
% Expressions:        1
% Description:        Line graph
% Arc length (m)          Dependent variable u
7.914092326475117E-7      0.13207592871298252
7.990793367879182E-7      0.13358052547447066
8.045116249298139E-7      0.13462263580811382
8.117844220261476E-7      0.13593778807407456
8.176140172121163E-7      0.13703606842905544
8.21900455018356E-7       0.1377995931038193
8.306920541646952E-7      0.13933379727249037
8.428535656465681E-7      0.1413390342756096
8.437700911172745E-7      0.14149645621088125
8.444326505826724E-7      0.14160388053166809
8.570138243903094E-7      0.14360239024648033
8.671687214592096E-7      0.14512365227379656
8.701140906938975E-7      0.1455540168817052
8.742469505262373E-7      0.14612750908955863
8.832117217398422E-7      0.1474219684882302
8.895590042310911E-7      0.14828502982844022
8.963081382595473E-7      0.14918196786731364
9.059608076480611E-7      0.15039771753538853
9.094355944177525E-7      0.15085263648566904
9.118535841790248E-7      0.15115107405211267
9.225642257016043E-7      0.15244347011105852
9.343492541325191E-7      0.15378656711847238
9.356931223060307E-7      0.1539358211177808
9.375692533064504E-7      0.15413231020250148
9.487065168911217E-7      0.15534721852046918
9.565867332890071E-7      0.15615955940119186
9.617199114762123E-7      0.15667635938082108
9.689747323607426E-7      0.1573632420792092
9.747603041532754E-7      0.1579335982829368
9.787724442606897E-7      0.15830610312197407
9.876394949856761E-7      0.15911084643804518
1.000237823591239E-6      0.16018642733255495
1.0005482828749459E-6     0.16021401915619393
1.0007667926711945E-6     0.16023226308645092
1.013457070764216E-6      0.16126763066461794
1.0225061328759896E-6     0.16196013148284982
1.0260985511683444E-6     0.16222945882594664
1.0312886391187817E-6     0.16259377966395805
1.0387400315724727E-6     0.16314112396049013
1.0438976548747703E-6     0.1634953483189885
1.051462112817094E-6      0.16400394512415697
1.0626354180715372E-6     0.16470572356678173
1.0640402522217007E-6     0.16479793981207475
1.0649831843964571E-6     0.16485591492709348
1.076579332477012E-6      0.1655529158050036
1.0859385622006364E-6     0.16607654617902007
1.0891184127323235E-6     0.1662500718827356
1.0936650460633736E-6     0.16648224475635104
1.1011618822928552E-6     0.1668833097747669
1.1062005301874246E-6     0.16713422277876144
1.1134270542001802E-6     0.16748448345203232
1.1243792560560256E-6     0.16798002266612194
1.1258516991271143E-6     0.16804986595285581
1.1267410900420164E-6     0.16808919413361337
1.1386958091939705E-6     0.16859828178140787
1.1456197929855297E-6     0.1688757749111482
1.1515399192608268E-6     0.16910335949399086
1.164140397046781E-6      0.16955615707240201
1.1643670462925448E-6     0.1695646348811506
1.164471932611015E-6      0.16956842727165605
1.1767718428124704E-6     0.16998417120849058
1.1828296366357913E-6     0.17017461260613795
1.1891615987597725E-6     0.170364288822531
1.2011873406605674E-6     0.17069610565635393
1.201551354707075E-6      0.17070561012018026
1.2020323734689432E-6     0.17071681975115047
1.2149162313382079E-6     0.17105046799447957
1.2262907781801614E-6     0.17130184341570653
1.228281107969341E-6      0.17135098961712025
1.2307229717890408E-6     0.17140201407090952
1.2413501573060364E-6     0.17161878650024198
1.2509178318181467E-6     0.17178721021404886
1.251807996823055E-6      0.17180436760825213
1.2529578472628595E-6     0.17182314455109976
1.2640040256920968E-6     0.17200462435446945
1.2725555043325308E-6     0.17211993844525156
1.2762000545611385E-6     0.17217367900983507
1.2881414713920994E-6     0.17231480411763525
1.2881912567723315E-6     0.1723154565754291
1.288443258575365E-6      0.17231802286271658
1.3001824589835246E-6     0.1724394387602799
1.30250165094528E-6       0.17245664941759697
1.312039813073152E-6      0.1725405745875198
1.3202847203813714E-6     0.1725902681246737
1.3230489204585488E-6     0.17261099070107627
1.3267972249185175E-6     0.17262949123722876
1.3339709598007096E-6     0.1726674124177986
1.3388976843891465E-6     0.1726806161689665
1.344848051285432E-6      0.17270572916043905
1.3532766366005383E-6     0.1727200126005863
1.3571774340443682E-6     0.17272742280856826
1.3606984979860216E-6     0.17272594279643072
1.3686066155906846E-6     0.17273172793296285
1.376821910626639E-6      0.17271987621664622
1.379675947988062E-6      0.17271860353861207
1.3823358266473166E-6     0.1727130079536013
1.3902500154129325E-6     0.17269395104585877
1.3973623717713613E-6     0.17266809981199968
1.4009751374606048E-6     0.17265405168592338
1.4055031745882093E-6     0.1726290765400624
1.4120106130549297E-6     0.17260009713525576
1.4180695361728441E-6     0.17256238885502523
1.4228956388566593E-6     0.1725320848266681
1.4271777663598017E-6     0.17249793553517995
1.433793802171396E-6      0.17245224657539165
1.442041281621922E-6      0.17238058441827078
1.4447004854577013E-6     0.17235744655572688
1.447090805736169E-6      0.172333169646571
1.4541440687549388E-6     0.17226795827393115
1.4594381268503796E-6     0.1722120273050226
1.4650712985075866E-6     0.17214991147717418
1.475651804380972E-6      0.17202419721505105
1.4778913979612379E-6     0.1719987136205446
1.478578202137373E-6      0.17199070489877688
1.4846002607597295E-6     0.17191190858159144
1.489893960196834E-6      0.17184351772864462
1.4904976964120725E-6     0.17183485830649647
1.501209718256295E-6      0.17168519833037643
1.5042500865982714E-6     0.17163811794045755
1.5144541533721328E-6     0.1714857745121603
1.5244835575631951E-6     0.17132039090486414
1.527472829629447E-6      0.17127270093910102
1.5330065154979607E-6     0.17117598266053752
1.5397872430367829E-6     0.17105936715738693
1.5425096230547932E-6     0.17100869748949654
1.550175500774066E-6      0.17087040794160094
1.5566061162087716E-6     0.17074607858372712
1.560563758511349E-6      0.17067182795060484
1.5707026093627502E-6     0.17046848638784082
1.5710750363535367E-6     0.17046108201581947
1.580953314327008E-6      0.17025857226883767
1.5862938963897292E-6     0.17014502981001628
1.5910767095067404E-6     0.17004216676142234
1.6005789450472174E-6     0.16983058415655036
1.6012001046864725E-6     0.1698170974853792
1.6017728547477796E-6     0.1698040996261107
1.6133432540781503E-6     0.1695408481020783
1.6222716433377329E-6     0.16932733835660957
1.6254864034698278E-6     0.16925265004633752
1.6296524470190354E-6     0.16915102208832544
1.6372960028972657E-6     0.16896425460533107
1.6437849681531562E-6     0.16879955960905496
1.6474145003613895E-6     0.16870911289846122
1.6522371747306743E-6     0.1685844570377227
1.6587379297190564E-6     0.16841698247002054
1.663630381044081E-6      0.16828640032507763
1.670061359076723E-6      0.168116848212637
1.6792829686329528E-6     0.1678653161852416
1.681540469199813E-6      0.167804424782497
1.6929254851530791E-6     0.16748711416586157
1.6930236526842393E-6     0.16748441215264667
1.6932190335485318E-6     0.1674788378256409
1.7049996965009496E-6     0.1671448075488307
1.710891425206813E-6      0.16697204187131687
1.7169411992592917E-6     0.1667969477416501
1.7288015341729355E-6     0.16644274190449598
1.728882702017634E-6      0.16644034878635874
1.729045096051956E-6      0.1664354110242586
1.7407925671066323E-6     0.16607999603446605
1.746869437884012E-6      0.16589115381678443
1.7515918731840492E-6     0.16574550952941233
1.7626525189505493E-6     0.1653969713425979
1.7636254369529103E-6     0.16536640244292172
1.7667478844291588E-6     0.16526620172509507
1.775659000721771E-6      0.16498103527319152
1.7776786437867626E-6     0.16491520968496784
1.787645882307205E-6      0.1645895584636308
1.7891589428252342E-6     0.1645402762994336
1.7894795810619246E-6     0.1645298142423812
1.7936778680572068E-6     0.1643901336916548
1.8039188034662988E-6     0.16404985700751482
1.8047009404367618E-6     0.1640233667298439
1.8183580258706731E-6     0.16356092784032208
1.8202506018309588E-6     0.1634956636859836
1.8333405630181938E-6     0.1630445012975587
1.8358557909764767E-6     0.1629562924620949
1.8486684847181446E-6     0.16250694647111397
1.8524689619793927E-6     0.16237140202990435
1.864066086320105E-6      0.16195757844404224
1.8691012857060356E-6     0.16177500758727645
1.8800996845530828E-6     0.16137610886235787
1.8857778906233231E-6     0.16116700385853167
1.8962494546378884E-6     0.16078106687344323
1.9027045928435113E-6     0.16053973319616377
1.912462925614353E-6      0.16017444734853423
1.919577988370667E-6      0.15990447448837508
1.9288140027489324E-6     0.1595537639744571
1.9363788172628025E-6     0.15926278815080638
1.945014637484145E-6      0.15893030085817123
1.9530010171823166E-6     0.1586190626860821
1.961085744012048E-6      0.15830363958071828
1.9697250108613925E-6     0.15796262660332294
1.977602486459318E-6      0.15765146970483881
1.986545400128526E-6      0.15729424155669292
1.9942034887749245E-6     0.15698797578599533
2.0E-6                    0.15675376683553482
